#tweet_id,user_follower_count,user_followee_count,followers_per_followee,user_listed_count,user_status_count,user_bio_exists,word_count,unique_char_count,digits_count,url_count,urls_per_word,hashtag_count,hashtags_per_word,position_of_hashtag,swear_words_count,users_menttioned_count,spam_words_in_bio_count,spam_words_in_tweet_count,expanded_url_length,dot_in_expanded_url,no_of_subdomain,no_of_redirection,age_of_account,class
4.40E+17,87,138,0.630434783,3,6665,0,6,20,3,0,0,0,0,-1,44,2,0,44,0,0,0,0,1833,non-spam
4.40E+17,179,88,2.034090909,0,73,1,17,30,2,0,0,1,0.058823529,102,109,1,11,109,0,0,0,0,40,spam
4.40E+17,167,175,0.954285714,0,37,1,9,18,0,0,0,0,0,-1,58,0,4,58,0,0,0,0,40,spam
4.40E+17,130,214,0.607476636,0,4498,1,24,25,0,0,0,0,0,-1,121,1,141,121,0,0,0,0,895,non-spam
4.40E+17,890,322,2.763975155,18,69235,1,28,31,7,0,0,0,0,-1,141,1,102,141,0,0,0,0,1234,non-spam
4.40E+17,753,828,0.90942029,1,25213,1,9,36,1,1,0.111111111,0,0,-1,84,1,15,85,29,1,2,1,1159,non-spam
4.40E+17,43,238,0.180672269,0,2326,1,9,36,8,1,0.111111111,3,0.333333333,57,95,0,159,96,57,2,2,3,343,non-spam
4.40E+17,260,456,0.570175439,0,8467,1,11,25,4,0,0,0,0,-1,59,1,159,59,0,0,0,0,676,non-spam
4.40E+17,21,46,0.456521739,0,92,1,15,33,2,0,0,1,0.066666667,36,86,0,89,86,0,0,0,0,393,non-spam
4.40E+17,114,135,0.844444444,1,2718,0,22,28,1,0,0,0,0,132,139,0,0,139,0,0,0,0,409,non-spam
4.40E+17,531,909,0.584158416,11,7009,1,7,27,1,0,0,0,0,-1,50,0,132,51,0,0,0,0,624,non-spam
4.40E+17,93,29,3.206896552,0,1993,1,8,17,0,0,0,0,0,-1,40,0,40,40,0,0,0,0,266,non-spam
4.40E+17,620,499,1.24248497,1,40530,1,13,25,0,0,0,0,0,-1,64,0,28,64,0,0,0,0,1191,non-spam
4.40E+17,593,579,1.02417962,22,5939,1,7,23,4,0,0,1,0.142857143,39,51,1,71,51,0,0,0,0,1817,non-spam
4.40E+17,6,39,0.153846154,0,45,1,5,22,0,0,0,1,0.2,26,32,0,33,32,0,0,0,0,0,spam
4.40E+17,31,39,0.794871795,1,109,1,7,22,4,0,0,2,0.285714286,27,48,0,66,48,0,0,0,0,660,non-spam
4.40E+17,67748,13080,5.179510703,135,77872,1,12,28,1,1,0.083333333,0,0,-1,80,0,160,81,81,2,3,3,613,non-spam
4.40E+17,513,367,1.397820163,5,31284,1,13,27,0,0,0,0,0,-1,83,2,4,83,0,0,0,0,1304,non-spam
4.40E+17,43,134,0.320895522,0,14283,1,7,26,2,1,0.142857143,0,0,-1,55,0,78,57,44,3,3,3,1756,non-spam
4.40E+17,0,0,0,0,37554,0,6,28,3,1,0.166666667,2,0.333333333,41,64,0,0,66,0,0,-2,-1,131,spam
4.40E+17,22,203,0.108374384,0,1342,1,8,29,0,0,0,2,0.25,14,62,1,121,62,0,0,0,0,1752,non-spam
4.40E+17,32,10,3.2,0,15506,0,4,13,0,0,0,2,0.5,11,31,0,0,31,0,0,0,0,361,spam
4.40E+17,27,44,0.613636364,0,627,1,3,11,0,0,0,0,0,-1,16,0,40,16,0,0,0,0,55,non-spam
4.40E+17,352,305,1.154098361,0,4767,1,6,20,2,0,0,0,0,-1,34,1,4,34,0,0,0,0,287,non-spam
4.40E+17,712,547,1.301645338,0,19222,1,18,21,0,0,0,0,0,-1,88,0,22,88,0,0,0,0,951,non-spam
4.40E+17,533,335,1.591044776,7,8074,1,20,34,3,0,0,0,0,-1,137,1,109,139,0,0,0,0,1049,non-spam
4.40E+17,65,0,0,1,113670,0,6,30,1,1,0.166666667,0,0,-1,60,0,0,61,128,4,2,2,981,non-spam
4.40E+17,126,161,0.782608696,0,24,1,11,22,0,0,0,0,0,-1,53,0,132,53,0,0,0,0,45,spam
4.40E+17,37,56,0.660714286,0,189,0,5,20,0,0,0,0,0,-1,34,1,0,34,0,0,0,0,631,non-spam
4.40E+17,8,1,8,0,6472,0,7,22,0,0,0,0,0,-1,58,0,0,58,0,0,0,0,363,spam
4.40E+17,1,0,0,0,1,0,7,27,0,0,0,0,0,-1,57,2,0,57,0,0,0,0,24,spam
4.40E+17,1568,1921,0.816241541,9,10945,1,8,30,1,1,0.125,1,0.125,32,67,0,158,69,77,2,5,1,929,non-spam
4.40E+17,648,470,1.378723404,2,9255,1,8,37,3,1,0.125,0,0,-1,75,2,75,76,29,1,2,1,883,non-spam
4.40E+17,287,227,1.264317181,0,7826,1,5,31,2,0,0,0,0,-1,56,1,60,58,0,0,0,0,362,non-spam
4.40E+17,702,205,3.424390244,0,46049,1,11,24,0,0,0,0,0,-1,67,1,41,67,0,0,0,0,1187,non-spam
4.40E+17,117,104,1.125,0,2090,1,2,7,0,0,0,0,0,-1,10,0,161,10,0,0,0,0,124,non-spam
4.40E+17,638,684,0.932748538,0,12464,1,5,15,2,0,0,0,0,-1,30,1,22,30,0,0,0,0,582,non-spam
4.40E+17,1984,2115,0.938061466,24,32606,1,25,38,4,0,0,0,0,-1,137,1,80,137,0,0,0,0,621,non-spam
4.40E+17,0,0,0,0,1,0,14,17,0,0,0,0,0,-1,52,0,0,52,0,0,0,0,0,spam
4.40E+17,142,60,2.366666667,13,169989,1,19,32,1,1,0.052631579,0,0,-1,137,0,95,138,131,2,2,3,379,non-spam
4.40E+17,8656,885,9.78079096,19,23098,1,18,31,0,0,0,0,0,-1,126,3,137,127,0,0,0,0,871,non-spam
4.40E+17,2540,2058,1.234207969,25,29817,1,20,29,0,0,0,0,0,-1,123,1,93,123,0,0,0,0,938,non-spam
4.40E+17,190,157,1.210191083,11,40692,1,15,25,1,0,0,0,0,-1,92,1,39,93,0,0,0,0,1860,non-spam
4.40E+17,331,248,1.334677419,0,2809,1,2,14,2,0,0,0,0,-1,21,1,26,21,0,0,0,0,162,non-spam
4.40E+17,227,184,1.233695652,0,1036,1,9,20,0,0,0,0,0,-1,57,2,22,57,0,0,0,0,358,non-spam
4.40E+17,214,205,1.043902439,0,3308,1,15,15,0,0,0,0,0,-1,58,0,36,58,0,0,0,0,389,non-spam
4.40E+17,13,1,13,0,6350,0,7,23,0,0,0,0,0,-1,52,0,0,53,0,0,0,0,363,non-spam
4.40E+17,149,151,0.986754967,0,3061,1,2,8,0,0,0,0,0,-1,13,0,76,13,0,0,0,0,340,non-spam
4.40E+17,167,232,0.719827586,0,698,1,7,25,3,1,0.142857143,0,0,-1,53,0,40,55,64,2,3,2,1126,non-spam
4.40E+17,59,9,6.555555556,1,138,0,20,25,0,0,0,0,0,-1,141,0,0,141,0,0,0,0,1054,non-spam
4.40E+17,351,311,1.128617363,1,2606,1,9,18,0,0,0,0,0,-1,49,0,12,49,0,0,0,0,578,non-spam
4.40E+17,392,642,0.6105919,0,13853,1,13,21,0,0,0,0,0,-1,63,0,25,63,0,0,0,0,212,non-spam
4.40E+17,236,885,0.266666667,0,6647,1,9,20,2,0,0,0,0,-1,50,1,68,50,0,0,0,0,217,non-spam
4.40E+17,26,28,0.928571429,0,37,0,11,25,0,0,0,0,0,-1,59,1,0,59,0,0,0,0,20,non-spam
4.40E+17,1387,1239,1.11945117,2,22627,0,15,22,0,0,0,0,0,-1,76,0,0,76,0,0,0,0,803,non-spam
4.40E+17,164,157,1.044585987,0,714,1,6,19,1,0,0,0,0,-1,36,1,21,36,0,0,0,0,111,non-spam
4.40E+17,122,80,1.525,0,3825,1,11,21,0,0,0,1,0.090909091,49,53,0,46,53,0,0,0,0,1672,non-spam
4.40E+17,111,570,0.194736842,0,3221,1,28,26,0,0,0,0,0,-1,141,0,52,141,0,0,0,0,763,non-spam
4.40E+17,213,189,1.126984127,0,4894,1,13,21,1,0,0,0,0,-1,70,0,91,71,0,0,0,0,1154,non-spam
4.40E+17,7733,319,24.24137931,172,5250,1,4,13,0,0,0,0,0,-1,22,1,128,22,0,0,0,0,1290,non-spam
4.40E+17,4,10,0.4,0,493,0,8,25,1,1,0.125,0,0,-1,56,0,0,58,55,3,1,2,117,non-spam
4.40E+17,147,156,0.942307692,0,8155,1,17,30,3,0,0,0,0,-1,108,2,110,108,0,0,0,0,305,non-spam
4.40E+17,140,94,1.489361702,0,49,1,18,28,0,0,0,0,0,-1,96,1,25,97,0,0,0,0,45,spam
4.40E+17,136,137,0.99270073,0,4078,1,11,20,0,0,0,0,0,-1,57,0,22,57,0,0,0,0,763,non-spam
4.40E+17,290,1,290,1,47793,0,18,48,6,1,0.055555556,3,0.166666667,0,123,0,0,125,30,2,1,3,54,spam
4.40E+17,97,219,0.442922374,3,13456,1,16,27,0,0,0,2,0.125,76,96,0,95,96,0,0,0,0,2042,non-spam
4.40E+17,1083,963,1.124610592,0,9219,1,5,17,1,0,0,0,0,-1,29,1,27,30,0,0,0,0,646,non-spam
4.40E+17,89,66,1.348484848,0,595,1,9,15,0,0,0,0,0,-1,40,1,39,42,0,0,0,0,39,non-spam
4.40E+17,83,92,0.902173913,0,288,1,6,14,0,0,0,0,0,-1,25,0,45,26,0,0,0,0,458,non-spam
4.40E+17,22623,22625,0.999911602,120,225459,1,14,50,19,2,0.142857143,2,0.142857143,109,125,0,37,129,91,2,4,3,316,spam
4.40E+17,644,628,1.025477707,1,13987,1,4,11,0,0,0,0,0,-1,23,0,43,23,0,0,0,0,1115,non-spam
4.40E+17,2,233,0.008583691,0,180,1,7,15,0,0,0,7,1,0,129,0,25,129,0,0,0,0,28,non-spam
4.40E+17,1697,663,2.559577677,98,27656,1,4,17,0,0,0,0,0,-1,29,1,109,29,0,0,0,0,2137,non-spam
4.40E+17,116,138,0.84057971,0,628,1,4,14,0,0,0,0,0,-1,26,0,74,26,0,0,0,0,174,non-spam
4.40E+17,1408,1999,0.704352176,1,45137,1,9,17,0,0,0,0,0,-1,50,0,122,50,0,0,0,0,1412,non-spam
4.40E+17,127,243,0.522633745,0,3255,1,13,23,1,0,0,0,0,-1,70,0,24,70,0,0,0,0,822,non-spam
4.40E+17,138,345,0.4,0,541,0,9,26,0,0,0,0,0,-1,73,5,0,73,0,0,0,0,48,non-spam
4.40E+17,22,23,0.956521739,0,1357,0,10,34,5,1,0.1,0,0,-1,72,0,0,73,56,1,2,2,1665,non-spam
4.40E+17,316,134,2.358208955,7,11891,1,5,18,2,0,0,0,0,-1,32,1,110,32,0,0,0,0,1740,non-spam
4.40E+17,124,371,0.334231806,0,2140,1,16,24,3,0,0,0,0,-1,79,1,50,79,0,0,0,0,1093,non-spam
4.40E+17,78,170,0.458823529,0,639,1,17,24,0,0,0,0,0,-1,98,1,119,98,0,0,0,0,451,non-spam
4.40E+17,1477,456,3.239035088,14,50969,1,10,42,1,0,0,1,0.1,54,85,2,82,87,0,0,0,0,816,non-spam
4.40E+17,991,348,2.847701149,0,38902,1,9,24,0,0,0,0,0,-1,58,1,52,59,0,0,0,0,964,non-spam
4.40E+17,29,51,0.568627451,0,197,0,3,8,0,0,0,0,0,-1,17,0,0,17,0,0,0,0,259,non-spam
4.40E+17,130,119,1.092436975,0,65,1,11,24,0,0,0,0,0,-1,59,1,60,59,0,0,0,0,45,spam
4.40E+17,529,547,0.967093236,1,11365,1,8,20,0,0,0,0,0,-1,51,0,115,51,0,0,0,0,1091,non-spam
4.40E+17,575,893,0.643896976,3,16207,1,13,30,0,0,0,1,0.076923077,51,85,1,74,85,0,0,0,0,1598,non-spam
4.40E+17,286,883,0.32389581,18,13151,1,15,38,2,1,0.066666667,0,0,-1,114,1,121,116,62,3,1,2,1511,non-spam
4.40E+17,268,247,1.085020243,0,3467,1,18,27,0,0,0,0,0,-1,113,1,30,113,0,0,0,0,834,non-spam
4.40E+17,1325,1345,0.985130112,4,7845,1,8,18,0,0,0,0,0,-1,61,2,123,61,0,0,0,0,237,non-spam
4.40E+17,740,1638,0.451770452,4,3733,1,2,20,2,0,0,1,0.5,0,32,0,156,32,0,0,0,0,163,non-spam
4.40E+17,135,100,1.35,0,3787,1,7,26,4,0,0,0,0,-1,58,3,48,59,0,0,0,0,1388,non-spam
4.40E+17,90,457,0.196936543,0,3,0,2,13,1,0,0,0,0,-1,23,1,0,23,0,0,0,0,0,spam
4.40E+17,128,154,0.831168831,0,10,1,4,13,0,0,0,0,0,-1,22,0,120,22,0,0,0,0,45,spam
4.40E+17,6,7,0.857142857,0,3192,1,15,28,3,1,0.066666667,0,0,-1,98,0,37,99,70,2,2,2,159,non-spam
4.40E+17,316,285,1.10877193,0,4338,1,18,25,0,0,0,0,0,-1,85,0,9,85,0,0,0,0,680,non-spam
4.40E+17,631,1994,0.316449348,17,19120,0,4,30,2,1,0.25,0,0,-1,55,0,0,57,109,2,3,2,2103,non-spam
4.40E+17,876,978,0.895705521,0,14685,1,12,23,0,0,0,0,0,-1,56,0,55,56,0,0,0,0,623,non-spam
4.40E+17,1013,794,1.27581864,51,4394,1,14,32,4,0,0,2,0.142857143,72,90,0,38,90,0,0,0,0,1495,non-spam
4.40E+17,461,676,0.681952663,3,1914,1,4,23,1,1,0.25,1,0.25,0,41,0,78,43,39,2,3,2,1819,non-spam
4.40E+17,47,144,0.326388889,1,1106,1,5,17,0,0,0,0,0,-1,37,1,37,37,0,0,0,0,1037,non-spam
4.40E+17,1277,1209,1.05624483,0,28466,1,16,23,0,0,0,0,0,-1,78,1,20,78,0,0,0,0,828,non-spam
4.40E+17,235,236,0.995762712,0,221,1,6,18,0,0,0,0,0,-1,40,1,57,40,0,0,0,0,49,spam
4.40E+17,67,352,0.190340909,0,4420,1,1,6,0,0,0,0,0,-1,7,0,81,7,0,0,0,0,359,non-spam
4.40E+17,108,86,1.255813953,0,2628,1,10,20,1,0,0,2,0.2,35,55,0,45,55,0,0,0,0,536,non-spam
4.40E+17,6739,284,23.72887324,34,6423,1,6,21,0,0,0,0,0,-1,41,1,114,41,0,0,0,0,709,non-spam
4.40E+17,10272,589,17.43972835,850,19678,1,4,25,0,1,0.25,0,0,-1,41,0,138,43,50,2,4,4,2742,non-spam
4.40E+17,68,51,1.333333333,0,1046,0,11,27,0,0,0,0,0,-1,73,2,0,73,0,0,0,0,1408,non-spam
4.40E+17,3793,418,9.074162679,18,36230,1,3,18,0,0,0,0,0,-1,28,1,147,28,0,0,0,0,378,non-spam
4.40E+17,2158,2282,0.9456617,112,59919,1,5,16,0,0,0,1,0.2,0,46,0,153,47,0,0,0,0,1393,non-spam
4.40E+17,546,309,1.766990291,0,9916,1,10,22,0,0,0,0,0,-1,57,0,59,57,0,0,0,0,858,non-spam
4.40E+17,149,145,1.027586207,0,25,1,8,16,0,0,0,0,0,-1,42,0,21,42,0,0,0,0,45,spam
4.40E+17,1049,969,1.08255934,49,46220,1,18,25,0,0,0,0,0,-1,101,0,162,101,0,0,0,0,1774,non-spam
4.40E+17,2143,998,2.147294589,13,116971,1,28,33,0,0,0,0,0,-1,127,0,26,128,0,0,0,0,1388,non-spam
4.40E+17,58,121,0.479338843,0,986,1,4,27,3,0,0,1,0.25,0,53,0,16,55,0,0,0,0,1243,non-spam
4.40E+17,436,1,436,0,6568,0,5,28,7,1,0.2,0,0,-1,53,0,0,54,32,2,1,3,168,spam
4.40E+17,3659,2206,1.658658205,5,214751,1,18,39,9,1,0.055555556,0,0,-1,138,0,43,139,55,2,2,5,361,spam
4.40E+17,421,205,2.053658537,0,960,1,6,22,4,0,0,0,0,-1,47,2,21,47,0,0,0,0,735,non-spam
4.40E+17,426,1155,0.368831169,5,1912,1,19,30,0,0,0,1,0.052631579,108,117,1,159,117,0,0,0,0,1506,non-spam
4.40E+17,316,922,0.342733189,0,10807,1,20,33,1,0,0,2,0.1,92,111,0,27,112,0,0,0,0,636,non-spam
4.40E+17,72,73,0.98630137,0,711,1,5,16,0,0,0,0,0,-1,33,0,34,33,0,0,0,0,490,non-spam
4.40E+17,635,419,1.515513126,0,31483,1,24,27,0,0,0,0,0,-1,110,0,98,110,0,0,0,0,527,non-spam
4.40E+17,119,286,0.416083916,3,9121,1,5,22,0,1,0.2,0,0,-1,43,1,43,45,39,2,3,2,1502,non-spam
4.40E+17,0,0,0,0,5,1,15,16,0,0,0,0,0,-1,51,0,21,51,0,0,0,0,0,spam
4.40E+17,344,493,0.697768763,0,7402,1,5,12,0,0,0,0,0,-1,21,0,45,21,0,0,0,0,546,non-spam
4.40E+17,46,112,0.410714286,0,363,1,8,21,0,0,0,0,0,-1,50,0,13,50,0,0,0,0,673,non-spam
4.40E+17,4,8,0.5,0,475,1,7,32,3,1,0.142857143,2,0.285714286,0,78,0,22,81,69,3,3,3,9,spam
4.40E+17,260,229,1.135371179,0,192,1,23,29,1,0,0,0,0,-1,119,1,3,119,0,0,0,0,51,spam
4.40E+17,50,254,0.196850394,0,619,1,5,13,0,0,0,0,0,-1,27,0,5,27,0,0,0,0,494,non-spam
4.40E+17,148,74,2,0,4156,1,6,22,0,0,0,0,0,-1,45,0,11,45,0,0,0,0,837,non-spam
4.40E+17,1131,52,21.75,10,924,1,12,32,2,1,0.083333333,8,0.666666667,10,111,0,44,114,39,2,3,2,1100,non-spam
4.40E+17,178,74,2.405405405,0,1,1,13,22,0,0,0,0,0,-1,76,0,14,77,0,0,0,0,40,spam
4.40E+17,638,386,1.652849741,1,15469,1,4,31,5,0,0,0,0,-1,50,1,22,51,0,0,0,0,866,non-spam
4.40E+17,4,14,0.285714286,0,33,0,7,22,0,0,0,0,0,-1,51,1,0,51,0,0,0,0,26,non-spam
4.40E+17,365,13,28.07692308,2,8087,1,20,38,5,1,0.05,2,0.1,0,137,0,47,139,19,1,1,1,16,spam
4.40E+17,90,96,0.9375,0,3,1,4,23,0,0,0,0,0,-1,35,0,97,35,0,0,0,0,479,spam
4.40E+17,760,413,1.840193705,15,136113,1,7,23,0,0,0,0,0,-1,51,1,117,51,0,0,0,0,1830,non-spam
4.40E+17,829,558,1.485663082,0,293,1,19,26,0,0,0,0,0,-1,105,0,137,105,0,0,0,0,1020,non-spam
4.40E+17,155,154,1.006493506,0,1032,0,2,11,0,0,0,0,0,-1,17,0,0,17,0,0,0,0,591,non-spam
4.40E+17,295,382,0.772251309,0,12161,1,6,22,0,0,0,1,0.166666667,25,43,0,72,43,0,0,0,0,1642,non-spam
4.40E+17,100,347,0.288184438,0,1699,1,10,21,1,0,0,0,0,-1,56,1,49,56,0,0,0,0,47,non-spam
4.40E+17,120,120,1,0,11407,1,12,23,0,0,0,0,0,-1,70,0,60,70,0,0,0,0,579,non-spam
4.40E+17,486,398,1.221105528,0,8362,1,7,19,0,0,0,0,0,-1,48,0,100,48,0,0,0,0,801,non-spam
4.40E+17,309,454,0.68061674,0,614,1,3,17,0,0,0,0,0,-1,27,1,9,27,0,0,0,0,1239,non-spam
4.40E+17,832,478,1.740585774,1,47236,1,8,16,0,0,0,0,0,-1,35,0,42,35,0,0,0,0,625,non-spam
4.40E+17,536,339,1.581120944,1,24002,1,11,19,1,0,0,0,0,-1,59,0,4,59,0,0,0,0,990,non-spam
4.40E+17,297,257,1.155642023,0,9323,0,6,14,0,0,0,0,0,-1,31,0,0,31,0,0,0,0,450,non-spam
4.40E+17,576,349,1.650429799,0,63128,1,19,22,3,0,0,0,0,-1,93,0,10,93,0,0,0,0,811,non-spam
4.40E+17,5787,3257,1.776788456,21,108041,1,13,32,0,0,0,2,0.153846154,71,93,0,127,95,0,0,0,0,1350,non-spam
4.40E+17,6118,6119,0.999836575,115,10623,1,11,41,3,1,0.090909091,0,0,-1,94,0,147,95,80,2,5,3,1558,non-spam
4.40E+17,766,687,1.114992722,0,5229,1,6,14,0,0,0,0,0,-1,31,0,110,31,0,0,0,0,840,non-spam
4.40E+17,396,2001,0.197901049,5,10695,1,19,20,0,0,0,0,0,-1,90,0,106,90,0,0,0,0,133,spam
4.40E+17,6090,2820,2.159574468,125,11343,1,14,41,1,0,0,2,0.142857143,21,113,1,149,114,0,0,0,0,1285,non-spam
4.40E+17,774,692,1.11849711,3,15276,1,7,16,0,0,0,0,0,-1,39,0,118,39,0,0,0,0,889,non-spam
4.40E+17,703,608,1.15625,2,24803,1,3,16,0,0,0,0,0,-1,26,1,9,26,0,0,0,0,448,non-spam
4.40E+17,66,83,0.795180723,0,463,1,6,22,2,0,0,1,0.166666667,43,58,0,17,58,0,0,0,0,1750,non-spam
4.40E+17,551,431,1.278422274,1,825,1,10,20,0,0,0,0,0,-1,54,0,46,54,0,0,0,0,807,non-spam
4.40E+17,664,198,3.353535354,0,23529,1,22,24,0,0,0,0,0,-1,128,0,51,128,0,0,0,0,630,non-spam
4.40E+17,844,2002,0.421578422,1,908,1,8,16,0,0,0,0,0,-1,38,0,110,38,0,0,0,0,236,non-spam
4.40E+17,482,424,1.136792453,2,20871,1,8,15,0,0,0,0,0,-1,33,0,20,33,0,0,0,0,918,non-spam
4.40E+17,715,821,0.87088916,23,10644,1,20,32,0,0,0,2,0.1,9,141,0,149,141,0,0,0,0,1362,non-spam
4.40E+17,0,3,0,0,17202,0,9,32,5,1,0.111111111,3,0.333333333,57,95,0,0,96,57,2,2,3,711,non-spam
4.40E+17,2713,2669,1.016485575,74,33571,1,9,18,0,0,0,0,0,-1,40,0,27,40,0,0,0,0,1362,non-spam
4.40E+17,108,94,1.14893617,1,8214,1,21,28,0,0,0,0,0,-1,103,1,32,103,0,0,0,0,489,non-spam
4.40E+17,272,232,1.172413793,0,3839,0,7,15,0,0,0,0,0,-1,35,0,0,35,0,0,0,0,158,non-spam
4.40E+17,467,431,1.083526682,0,15568,1,21,21,0,0,0,0,0,-1,93,0,127,93,0,0,0,0,953,non-spam
4.40E+17,11790,7517,1.568444858,137,47611,1,5,16,0,0,0,0,0,-1,29,1,50,29,0,0,0,0,329,non-spam
4.40E+17,189,155,1.219354839,0,29,1,22,30,8,0,0,0,0,-1,127,0,156,127,0,0,0,0,40,spam
4.40E+17,187,35,5.342857143,0,6,1,5,13,0,0,0,0,0,-1,26,0,150,26,0,0,0,0,40,spam
4.40E+17,344,1362,0.25256975,9,10126,1,21,30,0,0,0,0,0,-1,111,1,20,111,0,0,0,0,1767,non-spam
4.40E+17,619,476,1.300420168,6,8449,1,5,17,0,0,0,0,0,-1,34,1,145,34,0,0,0,0,512,non-spam
4.40E+17,211,464,0.454741379,1,4409,1,12,31,4,0,0,3,0.25,47,99,0,50,99,0,0,0,0,1029,non-spam
4.40E+17,2747,1147,2.39494333,114,8960,1,9,35,1,1,0.111111111,0,0,-1,80,0,135,82,84,2,4,3,1033,non-spam
4.40E+17,166,134,1.23880597,2,4311,1,11,25,0,0,0,0,0,-1,72,2,52,72,0,0,0,0,1408,non-spam
4.40E+17,964,913,1.055859803,20,38730,1,8,19,0,0,0,0,0,-1,49,1,106,49,0,0,0,0,832,non-spam
4.40E+17,1894,177,10.70056497,3,19550,1,16,35,0,0,0,1,0.0625,56,93,1,45,93,0,0,0,0,579,non-spam
4.40E+17,17,7,2.428571429,0,91,1,4,29,4,1,0.25,3,0.75,0,47,0,151,49,0,0,-2,-1,105,non-spam
4.40E+17,93,266,0.34962406,0,1082,1,15,21,0,0,0,0,0,-1,78,0,64,78,0,0,0,0,223,non-spam
4.40E+17,217,237,0.915611814,3,2355,1,17,34,0,1,0.058823529,0,0,-1,97,0,45,98,43,2,1,2,1852,non-spam
4.40E+17,389,264,1.473484848,2,37719,1,20,24,0,0,0,0,0,-1,96,0,19,96,0,0,0,0,1357,non-spam
4.40E+17,610,819,0.744810745,1,29752,1,6,14,0,0,0,0,0,-1,25,0,43,25,0,0,0,0,954,non-spam
4.40E+17,50,133,0.37593985,0,615,1,12,27,3,0,0,0,0,-1,64,0,119,64,0,0,0,0,290,non-spam
4.40E+17,16421,16458,0.997751853,55,55973,1,11,37,4,0,0,11,1,1,129,0,64,129,0,0,0,0,338,spam
4.40E+17,34,114,0.298245614,0,1697,1,15,30,0,0,0,0,0,-1,85,1,20,85,0,0,0,0,320,non-spam
4.40E+17,286,487,0.587268994,0,2105,1,24,36,1,1,0.041666667,0,0,-1,139,0,96,140,24,1,2,1,365,non-spam
4.40E+17,610,499,1.22244489,1,46534,1,9,17,0,0,0,0,0,-1,40,0,89,40,0,0,0,0,1631,non-spam
4.40E+17,978,916,1.06768559,0,22851,1,10,18,0,0,0,0,0,-1,52,0,20,52,0,0,0,0,515,non-spam
4.40E+17,345,349,0.988538682,0,12507,1,4,8,0,0,0,0,0,-1,15,0,26,15,0,0,0,0,837,non-spam
4.40E+17,29,106,0.273584906,0,119,1,12,22,0,0,0,0,0,-1,72,1,82,73,0,0,0,0,82,non-spam
4.40E+17,74,229,0.323144105,0,2783,1,3,20,0,1,0.333333333,0,0,-1,33,0,52,34,39,2,3,2,1848,non-spam
4.40E+17,328,12,27.33333333,0,42866,0,17,44,10,1,0.058823529,2,0.117647059,0,124,0,0,126,30,2,1,3,49,spam
4.40E+17,459,302,1.51986755,1,27025,1,11,18,0,0,0,0,0,-1,42,0,93,42,0,0,0,0,880,non-spam
4.40E+17,7387,6395,1.155121188,4,18800,1,11,28,0,0,0,1,0.090909091,13,98,4,64,98,0,0,0,0,777,non-spam
4.40E+17,504,890,0.566292135,17,16634,1,13,21,0,0,0,0,0,-1,60,0,160,60,0,0,0,0,1626,non-spam
4.40E+17,91,67,1.358208955,0,107,1,6,31,3,0,0,0,0,-1,74,5,12,74,0,0,0,0,26,non-spam
4.40E+17,387,423,0.914893617,0,33770,1,7,18,0,0,0,0,0,-1,42,0,72,42,0,0,0,0,785,non-spam
4.40E+17,1201,1213,0.990107172,1,465,1,18,37,5,1,0.055555556,0,0,-1,108,0,108,110,26,2,1,3,1185,spam
4.40E+17,18070,204,88.57843137,103,64366,1,6,10,0,0,0,0,0,-1,24,0,100,24,0,0,0,0,728,non-spam
4.40E+17,215,241,0.892116183,0,142,1,6,12,0,0,0,0,0,-1,22,0,136,22,0,0,0,0,50,spam
4.40E+17,712,245,2.906122449,3,25911,1,25,23,0,0,0,0,0,-1,119,0,28,119,0,0,0,0,1197,non-spam
4.40E+17,71,153,0.464052288,0,33,0,10,21,0,0,0,0,0,-1,43,0,0,43,0,0,0,0,3,non-spam
4.40E+17,60,60,1,1,2571,1,22,45,0,1,0.045454545,0,0,-1,138,0,150,139,57,3,1,2,894,non-spam
4.40E+17,731,666,1.097597598,0,15802,1,5,15,0,0,0,0,0,-1,30,1,25,30,0,0,0,0,798,non-spam
4.40E+17,345,329,1.048632219,0,10815,1,6,16,0,0,0,0,0,-1,33,0,114,33,0,0,0,0,992,non-spam
4.40E+17,5,26,0.192307692,0,2347,0,8,32,3,1,0.125,3,0.375,49,81,0,0,82,54,2,2,2,367,non-spam
4.40E+17,93,289,0.321799308,0,834,1,17,29,0,0,0,6,0.352941176,0,112,0,17,112,0,0,0,0,39,spam
4.40E+17,60689,0,0,439,71775,1,18,33,5,0,0,3,0.166666667,2,94,0,76,94,0,0,0,0,155,spam
4.40E+17,0,0,0,0,4,0,8,24,1,0,0,0,0,-1,62,2,0,62,0,0,0,0,24,spam
4.40E+17,232,239,0.970711297,0,150,1,14,31,0,0,0,5,0.357142857,57,97,1,138,97,0,0,0,0,50,spam
4.40E+17,149,239,0.623430962,0,1474,1,2,6,2,0,0,0,0,-1,10,0,153,10,0,0,0,0,986,non-spam
4.40E+17,248,240,1.033333333,0,148,1,9,21,0,0,0,0,0,-1,54,1,155,54,0,0,0,0,50,spam
4.40E+17,152,202,0.752475248,2,10264,0,22,26,0,0,0,0,0,-1,108,0,0,108,0,0,0,0,1779,non-spam
4.40E+17,555,236,2.351694915,1,23412,1,17,25,0,0,0,0,0,-1,85,1,64,85,0,0,0,0,662,non-spam
